user_id,day_of_week,weather_main,destination,hour,traffic_level,usual_departure_hour
u3,Monday,Haze,Karol Bagh Market,17,Medium,17
u3,Tuesday,Drizzle,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Clear,Chandni Chowk Market,17,Medium,18
u3,Friday,Clear,Chandni Chowk Market,16,Medium,18
u3,Monday,Drizzle,Chandni Chowk Market,18,Medium,17
u3,Thursday,Clear,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Monday,Clear,Lajpat Nagar Market,16,Low,16
u3,Friday,Rain,Chandni Chowk Market,17,Medium,17
u3,Friday,Haze,Chandni Chowk Market,18,Medium,18
u3,Sunday,Clear,Chandni Chowk Market,17,Medium,17
u3,Friday,Rain,Karol Bagh Market,19,Medium,16
u3,Tuesday,Clouds,Lajpat Nagar Market,15,Low,16
u3,Wednesday,Clear,Chandni Chowk Market,17,Medium,18
u3,Monday,Haze,Karol Bagh Market,16,Medium,17
u3,Wednesday,Clouds,Lajpat Nagar Market,16,Low,16
u3,Monday,Thunderstorm,Karol Bagh Market,17,Medium,17
u3,Friday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Sunday,Fog,Chandni Chowk Market,18,Medium,16
u3,Monday,Clear,Chandni Chowk Market,18,Medium,18
u3,Sunday,Clear,Karol Bagh Market,18,Medium,16
u3,Monday,Clouds,Chandni Chowk Market,20,Medium,18
u3,Thursday,Haze,Chandni Chowk Market,20,Medium,18
u3,Saturday,Rain,Karol Bagh Market,17,High,14
u3,Sunday,Clear,Chandni Chowk Market,20,Medium,17
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Saturday,Haze,Karol Bagh Market,15,Medium,16
u3,Thursday,Rain,Karol Bagh Market,17,Medium,16
u3,Tuesday,Rain,Lajpat Nagar Market,14,Medium,15
u3,Sunday,Clouds,Chandni Chowk Market,18,Medium,17
u3,Wednesday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Friday,Thunderstorm,Chandni Chowk Market,18,Medium,18
u3,Thursday,Clouds,Karol Bagh Market,17,Medium,17
u3,Wednesday,Clear,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Rain,Lajpat Nagar Market,16,High,14
u3,Tuesday,Clear,Karol Bagh Market,17,Medium,17
u3,Tuesday,Clear,Karol Bagh Market,19,Medium,17
u3,Wednesday,Fog,Chandni Chowk Market,19,Medium,17
u3,Tuesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Monday,Fog,Karol Bagh Market,19,Medium,16
u3,Monday,Rain,Karol Bagh Market,17,Medium,16
u3,Friday,Clear,Chandni Chowk Market,18,Medium,18
u3,Thursday,Rain,Chandni Chowk Market,20,Medium,17
u3,Sunday,Clear,Karol Bagh Market,17,Medium,16
u3,Monday,Fog,Karol Bagh Market,17,Medium,16
u3,Sunday,Clear,Chandni Chowk Market,18,Medium,17
u3,Wednesday,Thunderstorm,Karol Bagh Market,19,Medium,17
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Wednesday,Haze,Karol Bagh Market,19,Medium,17
u3,Friday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Saturday,Clouds,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Clear,Lajpat Nagar Market,17,Low,16
u3,Thursday,Rain,Chandni Chowk Market,18,Medium,17
u3,Saturday,Drizzle,Chandni Chowk Market,18,Medium,16
u3,Friday,Clouds,Chandni Chowk Market,20,Medium,18
u3,Friday,Rain,Lajpat Nagar Market,16,High,14
u3,Thursday,Clouds,Chandni Chowk Market,17,Medium,18
u3,Sunday,Clear,Chandni Chowk Market,18,Medium,17
u3,Thursday,Clear,Karol Bagh Market,16,Medium,17
u3,Tuesday,Clouds,Chandni Chowk Market,20,Medium,18
u3,Friday,Fog,Lajpat Nagar Market,14,Medium,15
u3,Friday,Clear,Chandni Chowk Market,20,Medium,18
u3,Tuesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Tuesday,Clear,Chandni Chowk Market,16,Medium,18
u3,Thursday,Drizzle,Chandni Chowk Market,20,Medium,17
u3,Thursday,Clear,Karol Bagh Market,15,Medium,17
u3,Tuesday,Clear,Chandni Chowk Market,18,Medium,18
u3,Tuesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Sunday,Clear,Lajpat Nagar Market,14,Medium,15
u3,Tuesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Friday,Clouds,Chandni Chowk Market,17,Medium,18
u3,Tuesday,Fog,Karol Bagh Market,17,Medium,16
u3,Tuesday,Rain,Chandni Chowk Market,18,Medium,17
u3,Monday,Fog,Karol Bagh Market,17,Medium,16
u3,Wednesday,Fog,Chandni Chowk Market,18,Medium,17
u3,Wednesday,Clear,Karol Bagh Market,15,Medium,17
u3,Thursday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Drizzle,Chandni Chowk Market,18,Medium,17
u3,Monday,Rain,Chandni Chowk Market,18,Medium,17
u3,Friday,Haze,Chandni Chowk Market,18,Medium,18
u3,Monday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Wednesday,Clouds,Karol Bagh Market,19,Medium,17
u3,Sunday,Clear,Chandni Chowk Market,18,Medium,17
u3,Sunday,Haze,Chandni Chowk Market,17,Medium,17
u3,Tuesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Rain,Chandni Chowk Market,18,Medium,17
u3,Monday,Rain,Karol Bagh Market,17,Medium,16
u3,Friday,Drizzle,Karol Bagh Market,15,Medium,16
u3,Friday,Clear,Karol Bagh Market,19,Medium,17
u3,Friday,Haze,Chandni Chowk Market,18,Medium,18
u3,Sunday,Clear,Chandni Chowk Market,19,Medium,17
u3,Friday,Fog,Chandni Chowk Market,20,Medium,17
u3,Thursday,Clear,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Clear,Karol Bagh Market,17,Medium,17
u3,Friday,Clouds,Karol Bagh Market,17,Medium,17
u3,Tuesday,Clouds,Karol Bagh Market,16,Medium,17
u3,Thursday,Clear,Chandni Chowk Market,18,Medium,18
u3,Friday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Monday,Clear,Chandni Chowk Market,17,Medium,18
u3,Friday,Clear,Chandni Chowk Market,18,Medium,18
u3,Thursday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Monday,Rain,Karol Bagh Market,16,Medium,16
u3,Thursday,Clear,Chandni Chowk Market,18,Medium,18
u3,Friday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Thursday,Clear,Chandni Chowk Market,16,Medium,18
u3,Sunday,Haze,Karol Bagh Market,17,Medium,16
u3,Tuesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Friday,Haze,Karol Bagh Market,15,High,16
u3,Sunday,Clouds,Karol Bagh Market,17,Medium,16
u3,Wednesday,Rain,Karol Bagh Market,15,Medium,16
u3,Friday,Fog,Karol Bagh Market,19,Medium,16
u3,Wednesday,Clear,Karol Bagh Market,15,Medium,17
u3,Monday,Rain,Karol Bagh Market,19,Medium,16
u3,Saturday,Fog,Lajpat Nagar Market,15,Medium,14
u3,Friday,Clouds,Lajpat Nagar Market,16,Low,16
u3,Thursday,Clouds,Karol Bagh Market,15,Medium,17
u3,Wednesday,Clear,Lajpat Nagar Market,14,Low,16
u3,Friday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Monday,Clear,Chandni Chowk Market,17,Medium,18
u3,Wednesday,Clouds,Karol Bagh Market,17,Medium,17
u3,Saturday,Clear,Karol Bagh Market,17,Medium,16
u3,Thursday,Clear,Karol Bagh Market,17,Medium,17
u3,Thursday,Haze,Chandni Chowk Market,18,Medium,18
u3,Sunday,Rain,Karol Bagh Market,19,High,14
u3,Thursday,Clouds,Karol Bagh Market,16,Medium,17
u3,Sunday,Clouds,Chandni Chowk Market,19,Medium,17
u3,Sunday,Rain,Chandni Chowk Market,18,High,15
u3,Monday,Drizzle,Karol Bagh Market,17,Medium,16
u3,Tuesday,Clouds,Karol Bagh Market,15,Medium,17
u3,Sunday,Clouds,Lajpat Nagar Market,14,Medium,15
u3,Wednesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Tuesday,Haze,Chandni Chowk Market,19,Medium,18
u3,Friday,Clear,Karol Bagh Market,15,Medium,17
u3,Friday,Clear,Chandni Chowk Market,17,Medium,18
u3,Sunday,Rain,Chandni Chowk Market,18,High,15
u3,Monday,Rain,Lajpat Nagar Market,14,Medium,15
u3,Sunday,Clear,Chandni Chowk Market,19,Medium,17
u3,Friday,Haze,Chandni Chowk Market,18,Medium,18
u3,Thursday,Clear,Chandni Chowk Market,20,Medium,18
u3,Monday,Haze,Chandni Chowk Market,18,Medium,18
u3,Saturday,Clouds,Chandni Chowk Market,20,Medium,17
u3,Wednesday,Clouds,Karol Bagh Market,17,Medium,17
u3,Wednesday,Clear,Lajpat Nagar Market,14,Low,16
u3,Monday,Haze,Karol Bagh Market,18,Medium,17
u3,Monday,Fog,Karol Bagh Market,19,Medium,16
u3,Wednesday,Clear,Karol Bagh Market,19,Medium,17
u3,Thursday,Fog,Karol Bagh Market,17,Medium,16
u3,Wednesday,Rain,Karol Bagh Market,17,Medium,16
u3,Friday,Clouds,Karol Bagh Market,17,Medium,17
u3,Saturday,Clouds,Chandni Chowk Market,19,Medium,17
u3,Saturday,Clouds,Chandni Chowk Market,20,Medium,17
u3,Sunday,Drizzle,Chandni Chowk Market,16,Medium,16
u3,Monday,Clear,Lajpat Nagar Market,14,Low,16
u3,Friday,Clouds,Chandni Chowk Market,17,Medium,18
u3,Monday,Clear,Karol Bagh Market,18,Medium,17
u3,Monday,Clear,Lajpat Nagar Market,17,Low,16
u3,Friday,Clear,Karol Bagh Market,16,Medium,17
u3,Sunday,Clouds,Lajpat Nagar Market,16,Medium,15
u3,Monday,Clouds,Karol Bagh Market,17,Medium,17
u3,Tuesday,Drizzle,Lajpat Nagar Market,16,Medium,15
u3,Wednesday,Haze,Karol Bagh Market,17,High,16
u3,Monday,Haze,Chandni Chowk Market,20,Medium,18
u3,Friday,Clear,Karol Bagh Market,19,Medium,17
u3,Tuesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Friday,Fog,Chandni Chowk Market,17,Medium,17
u3,Wednesday,Haze,Chandni Chowk Market,18,Medium,18
u3,Thursday,Clear,Chandni Chowk Market,20,Medium,18
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Monday,Haze,Lajpat Nagar Market,17,Medium,16
u3,Monday,Haze,Karol Bagh Market,17,Medium,17
u3,Tuesday,Rain,Chandni Chowk Market,19,Medium,17
u3,Wednesday,Clouds,Lajpat Nagar Market,14,Low,16
u3,Wednesday,Clouds,Chandni Chowk Market,17,Medium,18
u3,Saturday,Clear,Chandni Chowk Market,18,Medium,17
u3,Monday,Haze,Karol Bagh Market,16,Medium,17
u3,Wednesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Thursday,Clouds,Karol Bagh Market,19,Medium,17
u3,Wednesday,Clear,Chandni Chowk Market,18,Medium,18
u3,Thursday,Haze,Karol Bagh Market,16,Medium,17
u3,Wednesday,Clear,Karol Bagh Market,17,Medium,17
u3,Monday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Monday,Clouds,Karol Bagh Market,17,Medium,17
u3,Thursday,Fog,Lajpat Nagar Market,17,Medium,15
u3,Sunday,Fog,Chandni Chowk Market,17,Medium,16
u3,Friday,Clear,Chandni Chowk Market,20,Medium,18
u3,Tuesday,Drizzle,Lajpat Nagar Market,15,Medium,15
u3,Friday,Clouds,Karol Bagh Market,17,Medium,17
u3,Saturday,Clear,Chandni Chowk Market,18,Medium,17
u3,Wednesday,Haze,Lajpat Nagar Market,17,Medium,16
u3,Wednesday,Haze,Chandni Chowk Market,16,Medium,18
u3,Monday,Clouds,Lajpat Nagar Market,18,Low,16
u3,Sunday,Clouds,Karol Bagh Market,15,Medium,16
u3,Monday,Haze,Chandni Chowk Market,18,Medium,18
u3,Tuesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Tuesday,Haze,Chandni Chowk Market,16,High,17
u3,Friday,Haze,Lajpat Nagar Market,15,Medium,16
u3,Thursday,Rain,Karol Bagh Market,17,Medium,16
u3,Wednesday,Clouds,Karol Bagh Market,16,Medium,17
u3,Monday,Rain,Chandni Chowk Market,19,Medium,17
u3,Thursday,Clear,Lajpat Nagar Market,15,Low,16
u3,Thursday,Haze,Chandni Chowk Market,19,Medium,18
u3,Sunday,Clear,Lajpat Nagar Market,17,Medium,15
u3,Thursday,Clear,Chandni Chowk Market,19,Medium,18
u3,Tuesday,Clouds,Chandni Chowk Market,20,Medium,18
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Friday,Clouds,Lajpat Nagar Market,18,Low,16
u3,Wednesday,Clouds,Chandni Chowk Market,17,Medium,18
u3,Wednesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Monday,Rain,Karol Bagh Market,17,Medium,16
u3,Friday,Clear,Lajpat Nagar Market,17,Low,16
u3,Monday,Clear,Karol Bagh Market,18,Medium,17
u3,Tuesday,Drizzle,Karol Bagh Market,17,Medium,16
u3,Monday,Clear,Karol Bagh Market,15,Medium,17
u3,Sunday,Clouds,Karol Bagh Market,17,Medium,16
u3,Tuesday,Clear,Chandni Chowk Market,16,Medium,18
u3,Tuesday,Clear,Chandni Chowk Market,16,Medium,18
u3,Friday,Fog,Karol Bagh Market,16,Medium,16
u3,Wednesday,Haze,Karol Bagh Market,15,Medium,17
u3,Friday,Clear,Lajpat Nagar Market,14,Low,16
u3,Monday,Clouds,Lajpat Nagar Market,17,Low,16
u3,Wednesday,Clouds,Karol Bagh Market,15,Medium,17
u3,Sunday,Clouds,Chandni Chowk Market,17,Medium,17
u3,Friday,Clear,Lajpat Nagar Market,18,Low,16
u3,Friday,Clear,Karol Bagh Market,17,Medium,17
u3,Monday,Clear,Chandni Chowk Market,17,Medium,18
u3,Wednesday,Drizzle,Chandni Chowk Market,20,Medium,17
u3,Saturday,Haze,Chandni Chowk Market,19,Medium,17
u3,Thursday,Drizzle,Lajpat Nagar Market,15,Medium,15
u3,Thursday,Clear,Chandni Chowk Market,17,Medium,18
u3,Wednesday,Fog,Lajpat Nagar Market,17,Medium,15
u3,Friday,Rain,Karol Bagh Market,17,Medium,16
u3,Thursday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Tuesday,Clear,Chandni Chowk Market,16,Medium,18
u3,Tuesday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Wednesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Tuesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Friday,Fog,Chandni Chowk Market,20,Medium,17
u3,Monday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Saturday,Clouds,Chandni Chowk Market,17,Medium,17
u3,Saturday,Clouds,Lajpat Nagar Market,15,Medium,15
u3,Thursday,Clouds,Lajpat Nagar Market,17,Low,16
u3,Sunday,Clouds,Karol Bagh Market,17,Medium,16
u3,Saturday,Drizzle,Chandni Chowk Market,18,Medium,16
u3,Tuesday,Rain,Karol Bagh Market,16,Medium,16
u3,Monday,Clear,Lajpat Nagar Market,18,Low,16
u3,Friday,Clear,Karol Bagh Market,19,Medium,17
u3,Thursday,Clear,Lajpat Nagar Market,18,Low,16
u3,Sunday,Clouds,Lajpat Nagar Market,14,Medium,15
u3,Thursday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Tuesday,Haze,Karol Bagh Market,19,High,16
u3,Thursday,Haze,Chandni Chowk Market,17,High,17
u3,Wednesday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Monday,Rain,Chandni Chowk Market,18,Medium,17
u3,Monday,Rain,Karol Bagh Market,19,Medium,16
u3,Friday,Clouds,Chandni Chowk Market,17,Medium,18
u3,Sunday,Clouds,Karol Bagh Market,15,Medium,16
u3,Thursday,Clear,Karol Bagh Market,18,Medium,17
u3,Sunday,Clouds,Chandni Chowk Market,18,Medium,17
u3,Friday,Drizzle,Karol Bagh Market,19,Medium,16
u3,Monday,Clear,Lajpat Nagar Market,16,Low,16
u3,Monday,Haze,Karol Bagh Market,17,Medium,17
u3,Wednesday,Clouds,Lajpat Nagar Market,18,Low,16
u3,Tuesday,Fog,Karol Bagh Market,19,Medium,16
u3,Saturday,Clear,Chandni Chowk Market,20,Medium,17
u3,Thursday,Rain,Chandni Chowk Market,17,Medium,17
u3,Friday,Clouds,Karol Bagh Market,16,Medium,17
u3,Thursday,Clouds,Lajpat Nagar Market,16,Low,16
u3,Thursday,Drizzle,Lajpat Nagar Market,16,Medium,15
u3,Friday,Clear,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Clouds,Chandni Chowk Market,20,Medium,18
u3,Wednesday,Haze,Karol Bagh Market,17,Medium,17
u3,Saturday,Rain,Chandni Chowk Market,17,High,15
u3,Monday,Drizzle,Chandni Chowk Market,20,Medium,17
u3,Sunday,Rain,Chandni Chowk Market,20,Medium,16
u3,Monday,Rain,Chandni Chowk Market,16,Medium,17
u3,Saturday,Haze,Karol Bagh Market,16,Medium,16
u3,Sunday,Haze,Chandni Chowk Market,20,Medium,17
u3,Monday,Clouds,Lajpat Nagar Market,15,Low,16
u3,Sunday,Clear,Lajpat Nagar Market,16,Medium,15
u3,Tuesday,Drizzle,Lajpat Nagar Market,18,Medium,15
u3,Tuesday,Clouds,Karol Bagh Market,16,Medium,17
u3,Friday,Clear,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Thursday,Clear,Chandni Chowk Market,20,Medium,18
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Thursday,Rain,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Rain,Karol Bagh Market,19,Medium,16
u3,Wednesday,Clear,Chandni Chowk Market,18,Medium,18
u3,Monday,Clouds,Karol Bagh Market,15,Medium,17
u3,Wednesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Saturday,Clouds,Lajpat Nagar Market,17,Medium,15
u3,Sunday,Haze,Lajpat Nagar Market,18,Medium,15
u3,Tuesday,Rain,Lajpat Nagar Market,14,Medium,15
u3,Sunday,Clouds,Chandni Chowk Market,19,Medium,17
u3,Sunday,Clouds,Chandni Chowk Market,18,Medium,17
u3,Monday,Haze,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Rain,Lajpat Nagar Market,17,Medium,15
u3,Wednesday,Clear,Karol Bagh Market,19,Medium,17
u3,Wednesday,Clear,Karol Bagh Market,18,Medium,17
u3,Thursday,Rain,Chandni Chowk Market,16,Medium,17
u3,Monday,Clouds,Lajpat Nagar Market,15,Medium,16
u3,Sunday,Clouds,Karol Bagh Market,16,Medium,16
u3,Thursday,Rain,Karol Bagh Market,16,Medium,16
u3,Saturday,Rain,Chandni Chowk Market,18,High,15
u3,Monday,Haze,Chandni Chowk Market,17,Medium,18
u3,Wednesday,Rain,Karol Bagh Market,17,Medium,16
u3,Monday,Clear,Karol Bagh Market,18,Medium,17
u3,Thursday,Clouds,Lajpat Nagar Market,18,Low,16
u3,Saturday,Rain,Karol Bagh Market,17,High,14
u3,Wednesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Monday,Clear,Chandni Chowk Market,16,Medium,18
u3,Sunday,Clouds,Chandni Chowk Market,18,Medium,17
u3,Thursday,Rain,Lajpat Nagar Market,18,Medium,15
u3,Saturday,Rain,Lajpat Nagar Market,18,Medium,14
u3,Tuesday,Haze,Chandni Chowk Market,18,Medium,18
u3,Tuesday,Clear,Karol Bagh Market,15,Medium,17
u3,Friday,Rain,Chandni Chowk Market,18,High,16
u3,Saturday,Rain,Karol Bagh Market,17,High,14
u3,Friday,Drizzle,Chandni Chowk Market,20,Medium,17
u3,Monday,Fog,Chandni Chowk Market,18,Medium,17
u3,Saturday,Thunderstorm,Chandni Chowk Market,17,High,16
u3,Wednesday,Clouds,Karol Bagh Market,17,Medium,17
u3,Saturday,Fog,Chandni Chowk Market,19,Medium,16
u3,Friday,Clouds,Karol Bagh Market,19,Medium,17
u3,Monday,Drizzle,Chandni Chowk Market,18,Medium,17
u3,Thursday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Saturday,Clear,Chandni Chowk Market,20,Medium,17
u3,Thursday,Clear,Karol Bagh Market,17,Medium,17
u3,Tuesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Haze,Chandni Chowk Market,18,Medium,18
u3,Friday,Clouds,Karol Bagh Market,15,Medium,17
u3,Wednesday,Clear,Lajpat Nagar Market,15,Low,16
u3,Tuesday,Rain,Chandni Chowk Market,17,Medium,17
u3,Sunday,Rain,Chandni Chowk Market,18,High,15
u3,Wednesday,Clear,Chandni Chowk Market,16,Medium,18
u3,Wednesday,Clear,Lajpat Nagar Market,15,Low,16
u3,Tuesday,Clear,Lajpat Nagar Market,15,Low,16
u3,Thursday,Clear,Lajpat Nagar Market,14,Low,16
u3,Monday,Clear,Lajpat Nagar Market,15,Low,16
u3,Friday,Clouds,Karol Bagh Market,18,Medium,17
u3,Wednesday,Haze,Karol Bagh Market,17,Medium,17
u3,Wednesday,Clear,Karol Bagh Market,18,Medium,17
u3,Wednesday,Clouds,Karol Bagh Market,16,Medium,17
u3,Wednesday,Drizzle,Chandni Chowk Market,19,Medium,17
u3,Tuesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Clear,Lajpat Nagar Market,18,Low,16
u3,Tuesday,Clouds,Chandni Chowk Market,16,Medium,18
u3,Saturday,Rain,Karol Bagh Market,17,High,14
u3,Friday,Rain,Lajpat Nagar Market,14,High,14
u3,Monday,Clear,Chandni Chowk Market,18,Medium,18
u3,Sunday,Rain,Karol Bagh Market,16,High,14
u3,Friday,Clouds,Lajpat Nagar Market,14,Low,16
u3,Monday,Fog,Karol Bagh Market,16,Medium,16
u3,Tuesday,Rain,Chandni Chowk Market,18,Medium,17
u3,Sunday,Drizzle,Karol Bagh Market,18,Medium,15
u3,Tuesday,Clear,Chandni Chowk Market,20,Medium,18
u3,Tuesday,Clouds,Karol Bagh Market,18,Medium,17
u3,Wednesday,Fog,Karol Bagh Market,16,Medium,16
u3,Monday,Thunderstorm,Lajpat Nagar Market,15,Medium,16
u3,Wednesday,Clouds,Karol Bagh Market,19,Medium,17
u3,Sunday,Clouds,Chandni Chowk Market,20,Medium,17
u3,Thursday,Clear,Chandni Chowk Market,20,Medium,18
u3,Monday,Clear,Chandni Chowk Market,20,Medium,18
u3,Wednesday,Fog,Chandni Chowk Market,16,Medium,17
u3,Thursday,Clear,Chandni Chowk Market,16,Medium,18
u3,Wednesday,Haze,Chandni Chowk Market,16,Medium,18
u3,Saturday,Rain,Karol Bagh Market,16,High,14
u3,Thursday,Clear,Chandni Chowk Market,20,Medium,18
u3,Wednesday,Haze,Chandni Chowk Market,16,Medium,18
u3,Monday,Clouds,Lajpat Nagar Market,17,Medium,16
u3,Saturday,Clear,Chandni Chowk Market,18,Medium,17
u3,Saturday,Clouds,Lajpat Nagar Market,14,Medium,15
u3,Thursday,Haze,Chandni Chowk Market,19,High,17
u3,Friday,Clouds,Karol Bagh Market,16,Medium,17
u3,Thursday,Clear,Lajpat Nagar Market,16,Low,16
u3,Wednesday,Clouds,Lajpat Nagar Market,14,Low,16
u3,Monday,Clear,Karol Bagh Market,19,Medium,17
u3,Thursday,Fog,Chandni Chowk Market,19,Medium,17
u3,Friday,Haze,Chandni Chowk Market,19,Medium,18
u3,Thursday,Fog,Chandni Chowk Market,18,Medium,17
u3,Tuesday,Fog,Karol Bagh Market,19,Medium,16
u3,Saturday,Clouds,Lajpat Nagar Market,15,Medium,15
u3,Friday,Rain,Karol Bagh Market,16,Medium,16
u3,Sunday,Clear,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Haze,Karol Bagh Market,18,Medium,17
u3,Tuesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Saturday,Clear,Chandni Chowk Market,18,Medium,17
u3,Thursday,Haze,Lajpat Nagar Market,14,Medium,16
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Friday,Clear,Karol Bagh Market,18,Medium,17
u3,Sunday,Haze,Chandni Chowk Market,17,Medium,17
u3,Monday,Fog,Chandni Chowk Market,18,Medium,17
u3,Thursday,Rain,Karol Bagh Market,18,Medium,16
u3,Friday,Drizzle,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Clear,Chandni Chowk Market,16,Medium,18
u3,Friday,Clear,Chandni Chowk Market,20,Medium,18
u3,Tuesday,Clouds,Chandni Chowk Market,19,Medium,18
u3,Monday,Haze,Chandni Chowk Market,18,Medium,18
u3,Saturday,Clear,Lajpat Nagar Market,16,Medium,15
u3,Thursday,Clear,Karol Bagh Market,17,Medium,17
u3,Saturday,Clouds,Lajpat Nagar Market,16,Medium,15
u3,Wednesday,Rain,Karol Bagh Market,15,Medium,16
u3,Tuesday,Haze,Chandni Chowk Market,18,Medium,18
u3,Sunday,Clear,Chandni Chowk Market,16,Medium,17
u3,Monday,Clouds,Lajpat Nagar Market,16,Low,16
u3,Saturday,Clear,Chandni Chowk Market,19,Medium,17
u3,Tuesday,Haze,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Clear,Karol Bagh Market,17,Medium,17
u3,Thursday,Clouds,Karol Bagh Market,16,Medium,17
u3,Friday,Fog,Chandni Chowk Market,19,Medium,17
u3,Thursday,Clear,Chandni Chowk Market,18,Medium,18
u3,Wednesday,Haze,Karol Bagh Market,16,Medium,17
u3,Monday,Clear,Karol Bagh Market,17,Medium,17
u3,Sunday,Clouds,Chandni Chowk Market,20,Medium,17
u3,Thursday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Tuesday,Fog,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Drizzle,Chandni Chowk Market,19,Medium,17
u3,Monday,Rain,Chandni Chowk Market,17,Medium,17
u3,Thursday,Clear,Karol Bagh Market,18,Medium,17
u3,Tuesday,Clouds,Karol Bagh Market,15,Medium,17
u3,Saturday,Clouds,Lajpat Nagar Market,15,Medium,15
u3,Tuesday,Haze,Chandni Chowk Market,17,Medium,18
u3,Sunday,Haze,Chandni Chowk Market,16,Medium,17
u3,Friday,Drizzle,Karol Bagh Market,15,Medium,16
u3,Thursday,Clear,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Clear,Chandni Chowk Market,19,Medium,18
u3,Tuesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Sunday,Clouds,Chandni Chowk Market,17,Medium,17
u3,Tuesday,Fog,Chandni Chowk Market,20,Medium,17
u3,Tuesday,Clouds,Lajpat Nagar Market,17,Low,16
u3,Friday,Clear,Lajpat Nagar Market,16,Low,16
u3,Friday,Clear,Chandni Chowk Market,17,Medium,18
u3,Saturday,Fog,Chandni Chowk Market,16,Medium,16
u3,Sunday,Haze,Karol Bagh Market,19,Medium,16
u3,Thursday,Fog,Karol Bagh Market,19,Medium,16
u3,Monday,Clear,Chandni Chowk Market,16,Medium,18
u3,Tuesday,Clouds,Chandni Chowk Market,18,Medium,18
u3,Thursday,Clear,Chandni Chowk Market,16,Medium,18
u3,Wednesday,Haze,Karol Bagh Market,19,Medium,17
u3,Tuesday,Clouds,Lajpat Nagar Market,14,Low,16
u3,Thursday,Clouds,Karol Bagh Market,17,Medium,17
u3,Tuesday,Drizzle,Chandni Chowk Market,19,Medium,17
u3,Monday,Clear,Chandni Chowk Market,19,Medium,18
u3,Wednesday,Fog,Lajpat Nagar Market,16,Medium,15
u3,Tuesday,Clouds,Lajpat Nagar Market,17,Low,16
u3,Wednesday,Rain,Lajpat Nagar Market,15,Medium,15
u3,Thursday,Clouds,Karol Bagh Market,18,Medium,17
